Week,Price
2022-10-14,10.46
2022-10-21,9.49
2022-10-28,9.67
2022-11-04,8.70
2022-11-11,9.56
2022-11-18,10.02
2022-11-25,9.80
2022-12-02,0.00
2022-12-09,10.20
2022-12-16,10.66
2022-12-23,11.48
2022-12-30,12.00
2023-01-06,11.72
2023-01-13,12.22
2023-01-20,12.70
2023-01-27,12.50
2023-02-03,11.44
2023-02-10,11.72
